date;00;01;02;03;04;05;06;07;08;09;10;11;12;13;14;15;16;17;18;19;20;21;22;23
2019-08-26;35.0;27.0;17.0;26.0;15.0;28.0;14.0;18.0;23.0;23.0;37.0;24.0;11.0;10.0;6.0;16.0;20.0;26.0;18.0;;;;;
2019-08-29;;;;;;;;;;;;;;;;;3.0;9.0;9.0;9.0;8.0;7.0;13.0;14.0
2019-08-30;23.0;26.0;18.0;27.0;22.0;18.0;21.0;22.0;25.0;25.0;18.0;17.0;12.0;8.0;12.0;9.0;9.0;26.0;9.0;9.0;10.0;13.0;10.0;38.0
2019-08-31;33.0;27.0;26.0;17.0;18.0;12.0;23.0;22.0;31.0;39.0;21.0;15.0;16.0;20.0;12.0;18.0;7.0;10.0;8.0;15.0;9.0;16.0;13.0;27.0
2019-09-01;27.0;37.0;41.0;27.0;25.0;17.0;33.0;25.0;49.0;31.0;12.0;20.0;13.0;13.0;10.0;4.0;11.0;1.0;7.0;3.0;8.0;12.0;13.0;19.0
2019-09-02;16.0;38.0;28.0;8.0;30.0;26.0;27.0;25.0;26.0;32.0;32.0;23.0;15.0;16.0;8.0;20.0;11.0;8.0;17.0;11.0;8.0;12.0;20.0;25.0
2019-09-03;33.0;19.0;20.0;28.0;28.0;14.0;7.0;1.0;;2.0;;;;1.0;1.0;2.0;2.0;;;2.0;1.0;;;
2019-09-04;1.0;;1.0;;;;;;;;;;;;;2.0;17.0;18.0;13.0;14.0;17.0;9.0;24.0;39.0
2019-09-01;14.0;3.0;9.0;10.0;10.0;16.0;5.0;16.0;8.0;10.0;4.0;4.0;3.0;3.0;3.0;1.0;1.0;1.0;7.0;7.0;5.0;13.0;17.0;15.0
2019-09-01;14.0;14.0;10.0;12.0;11.0;14.0;31.0;22.0;11.0;12.0;7.0;6.0;4.0;4.0;5.0;4.0;2.0;4.0;1.0;2.0;10.0;5.0;6.0;7.0
2019-09-01;13.0;3.0;6.0;5.0;7.0;12.0;9.0;19.0;12.0;13.0;5.0;4.0;1.0;1.0;296.0;262.0;8.0;19.0;4.0;3.0;4.0;7.0;8.0;11.0
2019-09-01;13.0;9.0;9.0;3.0;6.0;6.0;5.0;5.0;5.0;7.0;12.0;13.0;11.0;7.0;7.0;8.0;7.0;5.0;6.0;8.0;5.0;9.0;15.0;8.0
2019-09-01;16.0;12.0;12.0;8.0;6.0;13.0;14.0;10.0;13.0;17.0;13.0;22.0;21.0;11.0;4.0;4.0;2.0;5.0;7.0;5.0;8.0;10.0;6.0;18.0
2019-09-01;10.0;9.0;8.0;6.0;9.0;12.0;19.0;19.0;11.0;25.0;26.0;19.0;11.0;15.0;5.0;4.0;4.0;1.0;1.0;7.0;10.0;17.0;19.0;14.0
2019-09-01;10.0;6.0;15.0;8.0;11.0;9.0;10.0;11.0;13.0;12.0;24.0;32.0;8.0;8.0;1.0;4.0;3.0;1.0;4.0;5.0;13.0;20.0;22.0;12.0
2019-09-02;14.0;23.0;14.0;19.0;14.0;7.0;10.0;8.0;14.0;22.0;23.0;9.0;15.0;9.0;8.0;3.0;2.0;;6.0;11.0;1.0;4.0;7.0;14.0
2019-09-02;8.0;11.0;7.0;10.0;10.0;13.0;15.0;13.0;13.0;14.0;11.0;8.0;8.0;9.0;3.0;2.0;6.0;2.0;8.0;5.0;4.0;6.0;9.0;13.0
2019-09-02;9.0;13.0;7.0;9.0;2.0;6.0;7.0;7.0;2.0;9.0;8.0;11.0;11.0;7.0;3.0;2.0;5.0;9.0;10.0;3.0;8.0;14.0;22.0;9.0
2019-09-02;21.0;15.0;10.0;7.0;11.0;9.0;22.0;14.0;17.0;19.0;12.0;11.0;4.0;6.0;11.0;4.0;6.0;4.0;4.0;3.0;4.0;6.0;18.0;11.0
2019-09-02;10.0;12.0;12.0;12.0;10.0;13.0;16.0;16.0;16.0;16.0;6.0;10.0;7.0;9.0;10.0;11.0;1.0;11.0;6.0;9.0;7.0;16.0;16.0;11.0
2019-09-02;15.0;10.0;10.0;6.0;7.0;10.0;9.0;13.0;11.0;15.0;16.0;15.0;13.0;6.0;7.0;3.0;5.0;10.0;5.0;5.0;6.0;11.0;6.0;11.0
2019-09-02;12.0;6.0;7.0;6.0;4.0;9.0;10.0;13.0;12.0;14.0;16.0;16.0;8.0;5.0;7.0;10.0;3.0;1.0;10.0;4.0;8.0;11.0;12.0;10.0
2019-09-02;8.0;14.0;6.0;7.0;4.0;7.0;5.0;9.0;7.0;18.0;17.0;11.0;10.0;5.0;3.0;4.0;8.0;6.0;;7.0;5.0;12.0;4.0;6.0
2019-09-02;5.0;8.0;6.0;5.0;8.0;10.0;13.0;10.0;16.0;13.0;13.0;12.0;9.0;7.0;6.0;5.0;1.0;1.0;2.0;7.0;12.0;11.0;11.0;10.0
2019-09-02;10.0;10.0;8.0;4.0;9.0;9.0;9.0;13.0;17.0;12.0;17.0;17.0;16.0;8.0;6.0;3.0;2.0;1.0;7.0;7.0;11.0;7.0;13.0;10.0
2019-09-03;14.0;11.0;5.0;6.0;7.0;5.0;19.0;15.0;18.0;24.0;16.0;11.0;7.0;6.0;5.0;2.0;2.0;1.0;7.0;4.0;10.0;3.0;11.0;14.0
2019-10-01;9.0;7.0;7.0;2.0;13.0;6.0;20.0;3.0;;;;10.0;12.0;5.0;6.0;4.0;2.0;3.0;4.0;11.0;5.0;10.0;11.0;10.0
2019-10-02;10.0;10.0;10.0;6.0;7.0;15.0;16.0;10.0;17.0;15.0;19.0;15.0;8.0;8.0;15.0;3.0;1.0;2.0;1.0;;;;;
2019-10-03;;;;;;;;;13.0;15.0;17.0;6.0;12.0;10.0;3.0;4.0;2.0;22.0;8.0;6.0;5.0;11.0;10.0;9.0
2019-10-04;9.0;9.0;7.0;6.0;9.0;5.0;;3.0;19.0;21.0;10.0;16.0;10.0;11.0;8.0;7.0;1.0;9.0;4.0;4.0;6.0;14.0;14.0;19.0
2019-10-05;10.0;3.0;11.0;5.0;7.0;11.0;11.0;11.0;10.0;10.0;19.0;12.0;5.0;9.0;4.0;3.0;6.0;2.0;6.0;24.0;6.0;12.0;17.0;12.0
2019-10-06;6.0;4.0;4.0;3.0;16.0;6.0;17.0;12.0;6.0;13.0;12.0;14.0;12.0;15.0;5.0;7.0;;1.0;3.0;4.0;11.0;8.0;10.0;13.0
2019-10-07;12.0;6.0;9.0;6.0;9.0;4.0;8.0;10.0;16.0;9.0;12.0;13.0;6.0;3.0;2.0;2.0;2.0;1.0;7.0;7.0;20.0;6.0;10.0;18.0
2019-10-08;18.0;8.0;9.0;7.0;10.0;6.0;11.0;8.0;10.0;12.0;4.0;8.0;9.0;36.0;17.0;4.0;;2.0;1.0;11.0;9.0;8.0;18.0;14.0
2019-10-09;13.0;6.0;5.0;5.0;2.0;5.0;7.0;5.0;13.0;12.0;10.0;8.0;5.0;6.0;2.0;6.0;2.0;3.0;4.0;6.0;7.0;9.0;11.0;11.0
2019-10-10;11.0;16.0;7.0;9.0;3.0;8.0;6.0;2.0;9.0;10.0;7.0;9.0;5.0;4.0;1.0;;1.0;9.0;2.0;6.0;9.0;11.0;18.0;16.0
2019-10-11;21.0;14.0;11.0;10.0;11.0;14.0;11.0;16.0;10.0;14.0;14.0;11.0;12.0;4.0;9.0;10.0;3.0;4.0;5.0;7.0;11.0;23.0;19.0;28.0
2019-10-12;15.0;8.0;10.0;8.0;14.0;11.0;14.0;13.0;22.0;41.0;61.0;9.0;11.0;3.0;2.0;2.0;4.0;3.0;36.0;5.0;7.0;7.0;16.0;4.0
2019-10-13;19.0;19.0;10.0;10.0;13.0;20.0;13.0;17.0;18.0;26.0;18.0;14.0;17.0;12.0;10.0;4.0;6.0;8.0;6.0;13.0;12.0;26.0;34.0;26.0
2019-10-14;30.0;28.0;27.0;22.0;21.0;12.0;36.0;33.0;19.0;11.0;6.0;7.0;10.0;11.0;7.0;7.0;3.0;3.0;6.0;6.0;11.0;9.0;17.0;21.0
2019-10-15;19.0;35.0;25.0;18.0;22.0;15.0;18.0;28.0;18.0;25.0;23.0;17.0;12.0;13.0;33.0;6.0;7.0;17.0;9.0;19.0;19.0;17.0;36.0;37.0
2019-10-16;22.0;33.0;23.0;32.0;21.0;27.0;23.0;22.0;10.0;31.0;25.0;15.0;19.0;8.0;7.0;7.0;8.0;9.0;9.0;11.0;12.0;18.0;42.0;48.0
2019-10-17;33.0;28.0;27.0;23.0;22.0;22.0;21.0;9.0;13.0;13.0;13.0;5.0;6.0;9.0;13.0;6.0;1.0;4.0;5.0;9.0;11.0;21.0;23.0;20.0
2019-10-18;11.0;13.0;7.0;7.0;14.0;10.0;9.0;9.0;12.0;16.0;10.0;15.0;10.0;15.0;12.0;7.0;4.0;3.0;10.0;7.0;10.0;25.0;40.0;37.0
2019-10-19;32.0;26.0;23.0;31.0;32.0;30.0;30.0;24.0;27.0;17.0;19.0;22.0;34.0;14.0;12.0;5.0;7.0;10.0;8.0;7.0;10.0;12.0;11.0;10.0
2019-10-20;12.0;16.0;9.0;5.0;15.0;19.0;7.0;13.0;26.0;18.0;13.0;31.0;5.0;13.0;9.0;4.0;10.0;32.0;23.0;32.0;20.0;29.0;32.0;30.0
2019-10-21;26.0;21.0;37.0;31.0;22.0;28.0;29.0;25.0;21.0;37.0;19.0;20.0;12.0;17.0;11.0;13.0;8.0;7.0;14.0;11.0;21.0;14.0;18.0;16.0
2019-10-22;38.0;35.0;27.0;22.0;19.0;22.0;21.0;39.0;21.0;16.0;25.0;23.0;12.0;8.0;6.0;9.0;11.0;5.0;5.0;4.0;5.0;7.0;19.0;20.0
2019-10-23;19.0;18.0;15.0;14.0;9.0;8.0;19.0;16.0;8.0;14.0;7.0;9.0;5.0;3.0;28.0;4.0;4.0;13.0;29.0;10.0;11.0;16.0;20.0;39.0
2019-10-24;32.0;35.0;30.0;31.0;22.0;29.0;30.0;25.0;37.0;28.0;22.0;20.0;18.0;15.0;10.0;5.0;7.0;8.0;12.0;15.0;14.0;19.0;39.0;49.0
2019-10-25;35.0;28.0;29.0;22.0;27.0;32.0;34.0;43.0;28.0;27.0;31.0;24.0;19.0;13.0;14.0;6.0;9.0;11.0;7.0;11.0;13.0;24.0;31.0;31.0
2019-10-26;26.0;29.0;37.0;31.0;31.0;18.0;35.0;29.0;13.0;18.0;28.0;19.0;13.0;16.0;7.0;12.0;7.0;5.0;6.0;4.0;15.0;24.0;27.0;28.0
2019-10-27;26.0;31.0;23.0;27.0;31.0;30.0;12.0;28.0;28.0;27.0;36.0;48.0;8.0;13.0;16.0;11.0;9.0;6.0;31.0;76.0;41.0;19.0;37.0;29.0
2019-10-28;34.0;33.0;27.0;19.0;30.0;23.0;25.0;28.0;26.0;24.0;20.0;25.0;17.0;11.0;9.0;16.0;10.0;5.0;11.0;14.0;5.0;24.0;25.0;25.0
2019-10-29;27.0;26.0;29.0;21.0;23.0;11.0;21.0;21.0;30.0;18.0;26.0;26.0;16.0;15.0;8.0;8.0;4.0;8.0;9.0;12.0;7.0;15.0;15.0;21.0
2019-10-30;18.0;24.0;23.0;19.0;17.0;13.0;17.0;32.0;17.0;20.0;20.0;20.0;7.0;2.0;5.0;1.0;3.0;11.0;6.0;15.0;11.0;16.0;27.0;30.0
2019-10-31;13.0;21.0;12.0;13.0;8.0;20.0;21.0;17.0;10.0;16.0;22.0;14.0;11.0;5.0;2.0;5.0;5.0;6.0;4.0;6.0;19.0;22.0;15.0;18.0
2019-11-01;14.0;9.0;5.0;8.0;12.0;14.0;5.0;11.0;13.0;14.0;9.0;13.0;13.0;10.0;5.0;8.0;5.0;14.0;16.0;23.0;18.0;22.0;19.0;19.0
2019-11-02;25.0;22.0;19.0;18.0;17.0;16.0;26.0;21.0;22.0;19.0;19.0;21.0;16.0;11.0;6.0;10.0;6.0;3.0;3.0;8.0;16.0;11.0;16.0;26.0
2019-11-03;27.0;15.0;15.0;23.0;25.0;24.0;19.0;24.0;22.0;20.0;12.0;20.0;13.0;16.0;3.0;4.0;4.0;6.0;14.0;14.0;15.0;18.0;24.0;25.0
2019-11-04;26.0;18.0;28.0;32.0;21.0;23.0;18.0;15.0;23.0;26.0;27.0;25.0;20.0;10.0;9.0;7.0;3.0;3.0;9.0;13.0;10.0;17.0;18.0;18.0
2019-11-05;26.0;13.0;13.0;5.0;4.0;10.0;11.0;8.0;18.0;22.0;24.0;23.0;17.0;5.0;8.0;12.0;6.0;18.0;7.0;9.0;9.0;24.0;28.0;39.0
2019-11-06;28.0;26.0;20.0;21.0;20.0;24.0;18.0;18.0;23.0;28.0;29.0;24.0;19.0;19.0;6.0;5.0;7.0;6.0;6.0;24.0;15.0;28.0;20.0;44.0
2019-11-07;11.0;12.0;15.0;13.0;8.0;9.0;6.0;19.0;17.0;11.0;20.0;20.0;8.0;;;;;;;;;;;
2019-11-15;;;;;;;;1.0;;;;;;;;;;;;;;;;
2019-11-16;;;;;;;;;;;;;;;;;;;3.0;6.0;7.0;7.0;18.0;17.0
2019-11-17;11.0;16.0;5.0;13.0;7.0;13.0;19.0;14.0;13.0;16.0;10.0;12.0;7.0;8.0;6.0;4.0;3.0;;3.0;2.0;3.0;6.0;4.0;10.0
2019-11-18;4.0;14.0;7.0;14.0;10.0;16.0;17.0;19.0;9.0;18.0;13.0;10.0;10.0;8.0;11.0;4.0;;5.0;7.0;8.0;13.0;17.0;20.0;19.0
2019-11-19;10.0;9.0;17.0;15.0;12.0;19.0;10.0;19.0;12.0;15.0;13.0;11.0;7.0;7.0;7.0;8.0;19.0;8.0;8.0;8.0;16.0;14.0;12.0;20.0
2019-11-20;14.0;17.0;8.0;13.0;5.0;9.0;10.0;12.0;12.0;15.0;18.0;20.0;44.0;11.0;1.0;1.0;2.0;2.0;4.0;5.0;8.0;13.0;9.0;15.0
2019-11-21;9.0;6.0;11.0;7.0;10.0;10.0;5.0;6.0;6.0;13.0;8.0;7.0;7.0;6.0;6.0;17.0;2.0;4.0;2.0;6.0;4.0;8.0;10.0;16.0
2019-11-22;3.0;5.0;6.0;6.0;18.0;18.0;4.0;4.0;6.0;12.0;6.0;12.0;13.0;14.0;4.0;7.0;1.0;4.0;1.0;2.0;15.0;9.0;14.0;11.0
2019-11-23;11.0;15.0;6.0;8.0;10.0;21.0;16.0;17.0;19.0;17.0;18.0;17.0;12.0;7.0;3.0;1.0;7.0;4.0;9.0;14.0;13.0;27.0;19.0;18.0
2019-11-24;19.0;21.0;17.0;13.0;27.0;21.0;26.0;30.0;22.0;28.0;19.0;14.0;21.0;12.0;6.0;10.0;4.0;5.0;10.0;13.0;16.0;22.0;30.0;24.0
2019-11-25;11.0;17.0;20.0;28.0;21.0;20.0;23.0;18.0;24.0;23.0;18.0;10.0;15.0;16.0;5.0;13.0;7.0;3.0;9.0;17.0;9.0;17.0;16.0;14.0
2019-11-26;16.0;22.0;24.0;15.0;18.0;18.0;19.0;23.0;23.0;8.0;1.0;2.0;1.0;10.0;5.0;5.0;17.0;2.0;3.0;7.0;3.0;9.0;12.0;14.0
2019-11-27;15.0;16.0;9.0;4.0;5.0;3.0;4.0;6.0;2.0;9.0;13.0;21.0;19.0;30.0;25.0;12.0;10.0;8.0;11.0;9.0;16.0;19.0;25.0;21.0
2019-11-28;25.0;18.0;22.0;20.0;10.0;20.0;17.0;14.0;28.0;20.0;39.0;51.0;30.0;19.0;10.0;5.0;10.0;10.0;10.0;19.0;17.0;21.0;21.0;25.0
2019-11-29;34.0;27.0;25.0;24.0;21.0;21.0;18.0;16.0;16.0;18.0;4.0;4.0;5.0;4.0;6.0;4.0;3.0;4.0;6.0;6.0;10.0;21.0;25.0;31.0
2019-11-30;24.0;24.0;9.0;22.0;17.0;14.0;24.0;13.0;28.0;13.0;18.0;18.0;12.0;12.0;8.0;3.0;8.0;3.0;6.0;10.0;12.0;8.0;53.0;40.0
2019-12-01;14.0;9.0;17.0;7.0;8.0;8.0;9.0;12.0;7.0;10.0;7.0;6.0;6.0;5.0;2.0;3.0;2.0;4.0;9.0;10.0;11.0;4.0;13.0;17.0
2019-12-02;11.0;9.0;10.0;6.0;9.0;9.0;19.0;23.0;17.0;19.0;19.0;16.0;18.0;18.0;13.0;5.0;5.0;7.0;7.0;14.0;19.0;21.0;17.0;27.0
2019-12-03;19.0;16.0;12.0;20.0;14.0;12.0;22.0;23.0;19.0;19.0;25.0;17.0;14.0;11.0;8.0;10.0;3.0;5.0;5.0;8.0;12.0;21.0;19.0;17.0
2019-12-04;20.0;27.0;20.0;25.0;21.0;23.0;13.0;8.0;9.0;10.0;8.0;9.0;8.0;1.0;1.0;1.0;4.0;2.0;3.0;7.0;1.0;5.0;13.0;25.0
2019-12-05;13.0;20.0;6.0;8.0;9.0;15.0;20.0;8.0;19.0;21.0;16.0;13.0;16.0;23.0;20.0;15.0;7.0;6.0;8.0;16.0;23.0;21.0;26.0;37.0
2019-12-06;18.0;28.0;25.0;23.0;20.0;33.0;24.0;26.0;26.0;27.0;27.0;28.0;14.0;13.0;12.0;3.0;5.0;7.0;6.0;15.0;24.0;22.0;31.0;29.0
2019-12-07;23.0;23.0;24.0;24.0;22.0;13.0;14.0;15.0;23.0;19.0;14.0;11.0;14.0;14.0;13.0;8.0;9.0;4.0;7.0;21.0;22.0;27.0;22.0;35.0
2019-12-08;22.0;34.0;23.0;27.0;23.0;23.0;26.0;18.0;6.0;4.0;7.0;9.0;5.0;3.0;2.0;2.0;;5.0;8.0;4.0;9.0;11.0;14.0;14.0
2019-12-09;17.0;9.0;11.0;5.0;14.0;8.0;3.0;7.0;9.0;9.0;2.0;7.0;5.0;6.0;5.0;3.0;3.0;10.0;11.0;16.0;22.0;32.0;36.0;29.0
2019-12-11;39.0;37.0;27.0;28.0;19.0;22.0;17.0;19.0;27.0;30.0;8.0;12.0;11.0;13.0;19.0;27.0;8.0;6.0;7.0;19.0;39.0;39.0;59.0;51.0
2019-12-12;50.0;25.0;16.0;15.0;33.0;23.0;30.0;30.0;16.0;35.0;24.0;12.0;14.0;13.0;5.0;9.0;3.0;3.0;9.0;47.0;61.0;78.0;86.0;101.0
2019-12-14;;;;;;;;;;;;;;;;;;;16.0;60.0;81.0;113.0;126.0;103.0
2019-12-15;79.0;70.0;33.0;38.0;60.0;41.0;37.0;29.0;30.0;25.0;16.0;14.0;8.0;7.0;3.0;3.0;2.0;2.0;12.0;11.0;21.0;27.0;32.0;23.0
2019-12-16;13.0;19.0;14.0;13.0;7.0;15.0;10.0;15.0;11.0;8.0;15.0;14.0;9.0;6.0;4.0;7.0;3.0;1.0;2.0;6.0;3.0;16.0;12.0;20.0
2019-12-17;9.0;13.0;9.0;9.0;13.0;14.0;11.0;7.0;8.0;13.0;21.0;10.0;12.0;6.0;6.0;5.0;6.0;3.0;6.0;11.0;11.0;10.0;13.0;19.0
2019-12-18;14.0;16.0;17.0;12.0;11.0;18.0;14.0;17.0;9.0;15.0;17.0;12.0;10.0;10.0;10.0;9.0;4.0;5.0;10.0;12.0;11.0;19.0;14.0;13.0
2019-12-19;16.0;8.0;7.0;8.0;11.0;9.0;12.0;9.0;10.0;17.0;5.0;19.0;8.0;7.0;4.0;2.0;1.0;2.0;4.0;4.0;7.0;12.0;12.0;18.0
2019-12-20;13.0;11.0;6.0;9.0;14.0;8.0;11.0;12.0;19.0;22.0;15.0;26.0;8.0;18.0;4.0;2.0;9.0;2.0;4.0;2.0;10.0;5.0;16.0;14.0
2019-12-21;16.0;12.0;11.0;13.0;8.0;15.0;14.0;13.0;10.0;14.0;8.0;14.0;15.0;13.0;13.0;6.0;10.0;13.0;5.0;11.0;13.0;18.0;23.0;22.0
2019-12-22;21.0;15.0;17.0;17.0;29.0;11.0;23.0;20.0;28.0;34.0;24.0;22.0;17.0;19.0;16.0;12.0;9.0;9.0;12.0;12.0;15.0;18.0;31.0;19.0
2019-12-23;22.0;40.0;27.0;23.0;29.0;22.0;24.0;25.0;25.0;23.0;47.0;18.0;17.0;15.0;10.0;9.0;3.0;3.0;5.0;9.0;20.0;18.0;5.0;12.0
2019-12-24;8.0;13.0;22.0;14.0;8.0;9.0;14.0;18.0;24.0;18.0;16.0;13.0;10.0;6.0;7.0;4.0;7.0;4.0;4.0;8.0;3.0;10.0;16.0;18.0
2019-12-25;12.0;18.0;14.0;12.0;12.0;15.0;11.0;7.0;19.0;22.0;16.0;14.0;12.0;12.0;3.0;3.0;4.0;3.0;3.0;5.0;4.0;10.0;8.0;8.0
2019-12-26;14.0;11.0;9.0;12.0;10.0;27.0;21.0;14.0;16.0;15.0;12.0;17.0;14.0;15.0;10.0;12.0;5.0;15.0;10.0;9.0;14.0;14.0;22.0;33.0
2019-12-27;21.0;23.0;20.0;28.0;26.0;26.0;18.0;28.0;23.0;20.0;28.0;31.0;14.0;15.0;11.0;6.0;6.0;8.0;14.0;7.0;10.0;12.0;18.0;40.0
2019-12-28;20.0;23.0;25.0;28.0;22.0;31.0;21.0;29.0;33.0;32.0;20.0;24.0;19.0;11.0;7.0;7.0;4.0;7.0;10.0;9.0;14.0;23.0;23.0;40.0
2019-12-29;22.0;27.0;20.0;26.0;28.0;30.0;19.0;20.0;24.0;16.0;22.0;17.0;12.0;12.0;10.0;4.0;9.0;9.0;12.0;8.0;14.0;12.0;26.0;18.0
2019-12-30;18.0;20.0;26.0;24.0;23.0;27.0;25.0;31.0;23.0;33.0;27.0;26.0;12.0;12.0;13.0;11.0;6.0;6.0;5.0;12.0;14.0;18.0;25.0;18.0
2019-12-31;16.0;27.0;13.0;15.0;17.0;20.0;26.0;28.0;20.0;26.0;28.0;25.0;16.0;7.0;6.0;6.0;9.0;6.0;5.0;11.0;11.0;11.0;26.0;20.0
2020-01-01;25.0;22.0;24.0;20.0;22.0;31.0;15.0;11.0;13.0;16.0;14.0;9.0;15.0;15.0;8.0;11.0;5.0;11.0;7.0;7.0;9.0;18.0;19.0;15.0
2020-01-02;34.0;16.0;22.0;19.0;27.0;13.0;33.0;22.0;28.0;32.0;22.0;17.0;17.0;15.0;12.0;6.0;10.0;4.0;5.0;13.0;68.0;69.0;48.0;10.0
2020-01-03;19.0;36.0;24.0;16.0;24.0;34.0;25.0;17.0;25.0;15.0;12.0;5.0;15.0;7.0;13.0;8.0;7.0;10.0;8.0;34.0;12.0;54.0;33.0;55.0
2020-01-04;46.0;67.0;47.0;65.0;55.0;55.0;38.0;21.0;31.0;50.0;51.0;38.0;31.0;37.0;23.0;20.0;17.0;8.0;12.0;11.0;18.0;18.0;25.0;21.0
2020-01-05;18.0;31.0;30.0;25.0;27.0;27.0;18.0;27.0;22.0;22.0;28.0;11.0;23.0;19.0;14.0;11.0;5.0;11.0;1.0;17.0;17.0;15.0;20.0;15.0
2020-01-10;10.0;24.0;25.0;25.0;36.0;18.0;28.0;25.0;27.0;23.0;25.0;31.0;21.0;18.0;4.0;2.0;7.0;10.0;8.0;9.0;18.0;15.0;23.0;23.0
2020-01-11;22.0;30.0;13.0;30.0;26.0;39.0;27.0;26.0;23.0;23.0;28.0;25.0;17.0;11.0;4.0;11.0;6.0;12.0;5.0;36.0;22.0;27.0;58.0;24.0
2020-01-12;32.0;22.0;36.0;30.0;33.0;29.0;27.0;21.0;22.0;19.0;23.0;23.0;14.0;9.0;14.0;4.0;2.0;4.0;78.0;7.0;6.0;15.0;29.0;28.0
2020-01-13;22.0;25.0;30.0;25.0;26.0;23.0;28.0;21.0;24.0;25.0;26.0;16.0;11.0;20.0;10.0;6.0;3.0;2.0;7.0;10.0;5.0;13.0;18.0;58.0
2020-01-14;26.0;42.0;34.0;25.0;28.0;23.0;22.0;23.0;18.0;27.0;41.0;33.0;38.0;30.0;21.0;22.0;4.0;8.0;12.0;5.0;7.0;13.0;21.0;26.0
2020-01-15;5.0;22.0;36.0;35.0;42.0;35.0;25.0;12.0;22.0;18.0;17.0;22.0;15.0;15.0;19.0;10.0;4.0;3.0;6.0;8.0;11.0;17.0;14.0;16.0
2020-01-16;18.0;19.0;29.0;29.0;23.0;24.0;18.0;28.0;15.0;13.0;15.0;14.0;11.0;20.0;17.0;6.0;2.0;5.0;3.0;7.0;9.0;7.0;4.0;13.0
2020-01-17;9.0;19.0;19.0;21.0;19.0;18.0;12.0;14.0;9.0;15.0;9.0;15.0;9.0;4.0;5.0;4.0;3.0;5.0;;4.0;3.0;8.0;5.0;9.0
2020-01-18;11.0;8.0;14.0;27.0;17.0;9.0;19.0;10.0;6.0;7.0;15.0;9.0;4.0;6.0;7.0;3.0;;;4.0;8.0;9.0;6.0;5.0;9.0
2020-01-19;10.0;31.0;19.0;42.0;33.0;25.0;24.0;35.0;28.0;24.0;12.0;13.0;19.0;15.0;10.0;9.0;4.0;3.0;1.0;6.0;13.0;8.0;18.0;16.0
2020-01-20;10.0;20.0;18.0;34.0;33.0;31.0;25.0;27.0;23.0;22.0;22.0;18.0;18.0;11.0;8.0;4.0;2.0;4.0;2.0;9.0;9.0;8.0;25.0;12.0
2020-01-21;27.0;23.0;28.0;44.0;25.0;29.0;22.0;34.0;25.0;13.0;16.0;7.0;12.0;12.0;8.0;4.0;2.0;5.0;4.0;10.0;9.0;12.0;17.0;19.0
2020-01-22;14.0;27.0;30.0;30.0;33.0;24.0;17.0;5.0;9.0;6.0;16.0;8.0;12.0;24.0;12.0;6.0;;5.0;10.0;6.0;5.0;13.0;18.0;22.0
2020-01-23;20.0;30.0;25.0;26.0;24.0;19.0;34.0;28.0;26.0;24.0;24.0;20.0;19.0;14.0;3.0;;;2.0;10.0;15.0;42.0;20.0;11.0;11.0
2020-01-29;;;;;;;;;1.0;4.0;7.0;9.0;10.0;4.0;11.0;6.0;3.0;3.0;5.0;6.0;8.0;19.0;9.0;11.0
2020-01-30;11.0;11.0;7.0;8.0;5.0;12.0;4.0;4.0;2.0;7.0;7.0;10.0;11.0;5.0;4.0;4.0;4.0;1.0;6.0;;1.0;4.0;4.0;5.0
2020-01-31;4.0;6.0;4.0;5.0;3.0;2.0;5.0;5.0;6.0;5.0;9.0;11.0;14.0;10.0;7.0;4.0;2.0;;1.0;7.0;9.0;5.0;7.0;11.0
2020-02-01;1.0;2.0;4.0;2.0;2.0;4.0;3.0;;4.0;4.0;11.0;9.0;4.0;5.0;6.0;3.0;2.0;4.0;4.0;3.0;7.0;16.0;11.0;13.0
2020-02-02;18.0;15.0;8.0;3.0;4.0;3.0;5.0;6.0;2.0;11.0;49.0;4.0;6.0;5.0;6.0;4.0;1.0;14.0;5.0;5.0;10.0;7.0;8.0;20.0
2020-02-03;15.0;9.0;12.0;10.0;5.0;3.0;10.0;9.0;4.0;5.0;9.0;14.0;15.0;7.0;6.0;6.0;2.0;2.0;2.0;2.0;6.0;8.0;19.0;20.0
2020-02-04;17.0;9.0;17.0;13.0;3.0;2.0;6.0;2.0;3.0;6.0;6.0;1.0;8.0;2.0;4.0;1.0;2.0;5.0;3.0;4.0;4.0;12.0;7.0;16.0
2020-02-05;24.0;11.0;11.0;11.0;13.0;6.0;4.0;5.0;8.0;11.0;7.0;3.0;10.0;13.0;3.0;3.0;4.0;2.0;1.0;5.0;6.0;7.0;18.0;7.0
2020-02-06;12.0;14.0;11.0;14.0;6.0;6.0;6.0;4.0;7.0;11.0;9.0;4.0;12.0;5.0;1.0;5.0;1.0;3.0;6.0;5.0;3.0;6.0;9.0;6.0
2020-02-07;6.0;12.0;11.0;6.0;5.0;12.0;9.0;12.0;8.0;13.0;20.0;7.0;10.0;8.0;3.0;2.0;5.0;3.0;5.0;2.0;7.0;12.0;13.0;13.0
2020-02-08;11.0;11.0;7.0;8.0;5.0;6.0;6.0;4.0;3.0;4.0;3.0;6.0;7.0;3.0;3.0;;1.0;3.0;2.0;2.0;4.0;10.0;7.0;15.0
2020-02-09;10.0;6.0;11.0;4.0;7.0;4.0;1.0;1.0;6.0;5.0;3.0;5.0;11.0;8.0;2.0;5.0;;1.0;1.0;;10.0;7.0;13.0;10.0
